Gene	Labels	Color
FSTL3	2	blue
FSTL4	9	magenta
FTCD	12	tan
FTH1	4	yellow
FTL	6	red
FTO	6	red
FTSJ1	7	black
FTSJ3	6	red
FUBP1	1	turquoise
FUCA1	1	turquoise
FUNDC1	1	turquoise
FUNDC2	27	white
FURIN	2	blue
FUS	12	tan
FUT1	3	brown
FUT10	1	turquoise
FUT11	2	blue
FUT2	3	brown
FUT3	9	magenta
FUT4	21	darkred
FUT6	3	brown
FUT7	46	brown4
FUT8	1	turquoise
FUT9	3	brown
FUZ	38	plum1
FXN	7	black
FXR1	7	black
FXR2	20	royalblue
FXYD1	2	blue
FXYD2	3	brown
FXYD3	14	cyan
FXYD4	14	cyan
FXYD5	6	red
FXYD6	7	black
FXYD7	12	tan
FYN	16	lightcyan
FYTTD1	1	turquoise
FZD1	1	turquoise
FZD10	4	yellow
FZD2	4	yellow
FZD4	12	tan
FZD5	1	turquoise
FZD6	6	red
FZD8	2	blue
FZD9	4	yellow
FZR1	7	black
G0S2	3	brown
G2E3	1	turquoise
G3BP1	1	turquoise
G3BP2	1	turquoise
G6PC	4	yellow
G6PC3	1	turquoise
G6PD	34	darkmagenta
GAA	2	blue
GAB1	1	turquoise
GAB2	15	midnightblue
GAB3	6	red
GABARAP	6	red
GABARAPL1	6	red
GABARAPL2	1	turquoise
GABBR1	8	pink
GABPA	7	black
GABPB1	1	turquoise
GABRA2	4	yellow
GABRB2	42	lightcyan1
GABRB3	3	brown
GABRD	23	darkturquoise
GABRE	15	midnightblue
GABRG3	9	magenta
GABRP	3	brown
GABRQ	3	brown
GABRR1	25	orange
GABRR2	18	lightgreen
GAD1	3	brown
GAD2	31	paleturquoise
GADD45A	3	brown
GADD45B	2	blue
GADD45G	22	darkgreen
GADD45GIP1	1	turquoise
GAL	11	greenyellow
GAL3ST1	20	royalblue
GAL3ST2	40	mediumpurple3
GAL3ST4	2	blue
GALK1	6	red
GALK2	21	darkred
GALM	18	lightgreen
GALNS	9	magenta
GALNT1	1	turquoise
GALNT10	12	tan
GALNT11	7	black
GALNT12	9	magenta
GALNT13	39	orangered4
GALNT14	49	plum2
GALNT2	2	blue
GALNT3	1	turquoise
GALNT4	3	brown
GALNT6	2	blue
GALNT7	2	blue
GALNT9	3	brown
GALR3	12	tan
GAMT	22	darkgreen
GANC	41	lightsteelblue1
GAP43	31	paleturquoise
GAPDH	2	blue
GAPDHS	1	turquoise
GAPT	2	blue
GAR1	11	greenyellow
GARNL3	2	blue
GART	1	turquoise
GAS1	5	green
GAS2	3	brown
GAS2L2	4	yellow
GAS2L3	43	ivory
GAS7	4	yellow
GAS8	6	red
GAST	3	brown
GATA1	42	lightcyan1
GATA2	2	blue
GATA3	2	blue
GATA4	25	orange
GATA5	25	orange
GATAD1	1	turquoise
GATC	18	lightgreen
GATM	27	white
GBA	7	black
GBA2	16	lightcyan
GBE1	5	green
GBF1	19	lightyellow
GBGT1	1	turquoise
GBP1	1	turquoise
GBP2	1	turquoise
GBP3	1	turquoise
GBP4	2	blue
GBP5	5	green
GCA	1	turquoise
GCAT	20	royalblue
GCC1	6	red
GCC2	2	blue
GCFC2	4	yellow
GCH1	2	blue
GCHFR	12	tan
GCK	25	orange
GCKR	1	turquoise
GCLC	3	brown
GCLM	1	turquoise
GCM1	2	blue
GCNT1	5	green
GCNT2	3	brown
GCNT3	6	red
GCNT4	6	red
GCOM1	6	red
GCSH	9	magenta
GDA	3	brown
GDAP1	1	turquoise
GDAP1L1	26	darkorange
GDF10	3	brown
GDF11	3	brown
GDF15	2	blue
GDF3	24	darkgrey
GDF5	26	darkorange
GDF6	23	darkturquoise
GDF7	12	tan
GDF9	23	darkturquoise
GDPD1	2	blue
GDPD3	2	blue
GDPD5	16	lightcyan
GEM	1	turquoise
GEMIN2	1	turquoise
GEMIN4	12	tan
GEMIN8	12	tan
GET4	32	violet
GFER	1	turquoise
GFI1	4	yellow
GFM1	1	turquoise
GFM2	45	darkorange2
GFOD1	2	blue
GFOD2	20	royalblue
GFPT1	1	turquoise
GFPT2	18	lightgreen
GFRA1	24	darkgrey
GGA1	2	blue
GGA3	7	black
GGCX	16	lightcyan
GGN	48	darkslateblue
GGPS1	1	turquoise
GGT1	3	brown
GGT5	4	yellow
GGT6	2	blue
GGTLC2	1	turquoise
GH2	2	blue
GHITM	1	turquoise
GHR	5	green
GHRL	4	yellow
GIGYF1	4	yellow
GIGYF2	1	turquoise
GIMAP1	1	turquoise
GIMAP2	1	turquoise
GIMAP4	6	red
GIMAP6	4	yellow
GIMAP7	1	turquoise
GIMAP8	20	royalblue
GIN1	2	blue
GINS1	4	yellow
GINS2	5	green
GINS3	3	brown
GINS4	1	turquoise
GIPC2	3	brown
GIPC3	12	tan
GIPR	4	yellow
GIT1	1	turquoise
GJA1	10	purple
GJA4	17	grey60
GJA5	2	blue
GJA9	32	violet
GJB1	3	brown
GJB2	2	blue
GJB3	2	blue
GJB4	32	violet
GJB5	36	yellowgreen
GJB7	2	blue
GJC1	6	red
GJC3	3	brown
GJD3	4	yellow
GK	2	blue
GK5	1	turquoise
GKAP1	1	turquoise
GKN1	3	brown
GKN2	32	violet
GLA	12	tan
GLB1	19	lightyellow
GLB1L	12	tan
GLB1L2	2	blue
GLB1L3	16	lightcyan
GLCCI1	4	yellow
GLCE	1	turquoise
GLDC	2	blue
GLE1	12	tan
GLI1	4	yellow
GLI2	2	blue
GLI3	2	blue
GLIPR1	2	blue
GLIPR1L1	48	darkslateblue
GLIPR1L2	36	yellowgreen
GLIPR2	4	yellow
GLIS1	2	blue
GLIS2	12	tan
GLIS3	1	turquoise
GLO1	1	turquoise
GLOD4	15	midnightblue
GLOD5	3	brown
GLRA3	2	blue
GLRB	26	darkorange
GLRX	16	lightcyan
GLRX2	29	saddlebrown
GLS	2	blue
GLS2	8	pink
GLT1D1	6	red
GLT8D1	11	greenyellow
GLT8D2	29	saddlebrown
GLTP	2	blue
GLTPD2	2	blue
GLUD2	6	red
GLUL	4	yellow
GLYAT	40	mediumpurple3
GLYATL2	2	blue
GLYCTK	35	sienna3
GM2A	2	blue
GMCL1	1	turquoise
GMDS	22	darkgreen
GMEB2	11	greenyellow
GMFB	1	turquoise
GMFG	13	salmon
GMIP	2	blue
GMNN	19	lightyellow
GMPPB	4	yellow
GMPR	3	brown
GMPR2	15	midnightblue
GNA11	1	turquoise
GNA12	1	turquoise
GNA13	5	green
GNA14	26	darkorange
GNA15	2	blue
GNAI1	1	turquoise
GNAL	5	green
GNAO1	2	blue
GNAQ	1	turquoise
GNAS	27	white
GNAT2	6	red
GNB1L	38	plum1
GNB2	10	purple
GNB3	1	turquoise
GNB4	1	turquoise
GNB5	1	turquoise
GNE	2	blue
GNG11	2	blue
GNG12	2	blue
GNG2	15	midnightblue
GNG3	8	pink
GNG4	2	blue
GNG5	30	steelblue
GNG7	49	plum2
GNG8	4	yellow
GNGT2	2	blue
GNL1	8	pink
GNL3	11	greenyellow
GNLY	10	purple
GNMT	35	sienna3
GNPDA2	6	red
GNPNAT1	6	red
GNPTG	19	lightyellow
GNRH2	16	lightcyan
GNS	5	green
GOLGA2	1	turquoise
GOLGA3	20	royalblue
GOLGA4	1	turquoise
GOLGA5	1	turquoise
GOLGA6A	25	orange
GOLGA6L10	1	turquoise
GOLGA6L9	1	turquoise
GOLGA7	1	turquoise
GOLGA8A	1	turquoise
GOLGA8B	1	turquoise
GOLGA8G	25	orange
GOLGB1	6	red
GOLIM4	1	turquoise
GOLM1	3	brown
GOLPH3	1	turquoise
GOLPH3L	6	red
GOLT1A	3	brown
GOLT1B	1	turquoise
GON4L	34	darkmagenta
GOPC	1	turquoise
GORAB	1	turquoise
GOT1	3	brown
GP5	9	magenta
GP6	16	lightcyan
GPA33	14	cyan
GPAA1	2	blue
GPAM	16	lightcyan
GPANK1	8	pink
GPAT2	2	blue
GPATCH3	29	saddlebrown
GPATCH4	11	greenyellow
GPATCH8	6	red
GPBAR1	12	tan
GPBP1L1	1	turquoise
GPC1	2	blue
GPC2	2	blue
GPC3	38	plum1
GPC4	2	blue
GPC6	4	yellow
GPCPD1	1	turquoise
GPD1	9	magenta
GPD1L	3	brown
GPD2	1	turquoise
GPI	2	blue
GPIHBP1	1	turquoise
GPKOW	27	white
GPLD1	9	magenta
GPM6A	4	yellow
GPM6B	22	darkgreen
GPN3	8	pink
GPNMB	5	green
GPR1	2	blue
GPR107	1	turquoise
GPR132	2	blue
GPR135	44	floralwhite
GPR137	1	turquoise
GPR137B	5	green
GPR142	2	blue
GPR143	35	sienna3
GPR146	2	blue
GPR153	47	bisque4
GPR155	35	sienna3
GPR157	1	turquoise
GPR158	2	blue
GPR160	6	red
GPR161	4	yellow
GPR162	14	cyan
GPR17	1	turquoise
GPR171	16	lightcyan
GPR173	4	yellow
GPR174	4	yellow
GPR176	5	green
GPR18	3	brown
GPR183	2	blue
GPR20	9	magenta
GPR22	3	brown
GPR27	3	brown
GPR3	40	mediumpurple3
GPR32	2	blue
GPR34	4	yellow
GPR35	1	turquoise
GPR37	2	blue
GPR39	3	brown
GPR4	3	brown
GPR52	33	darkolivegreen
GPR65	2	blue
GPR68	6	red
GPR75	8	pink
GPR78	2	blue
GPR82	4	yellow
GPR84	46	brown4
GPR85	32	violet
GPR87	2	blue
GPR88	17	grey60
GPR89A	2	blue
GPR89B	21	darkred
GPRASP1	6	red
GPRASP2	1	turquoise
GPRC5A	2	blue
GPRC5B	5	green
GPRC5C	3	brown
GPRC5D	2	blue
GPRIN1	9	magenta
GPRIN3	15	midnightblue
GPSM1	5	green
GPSM2	8	pink
GPSM3	8	pink
GPT	29	saddlebrown
GPT2	9	magenta
GPX1	13	salmon
GPX2	31	paleturquoise
GPX3	3	brown
GPX4	1	turquoise
GPX7	11	greenyellow
GPX8	2	blue
GRAMD1A	2	blue
GRAMD1B	3	brown
GRAMD1C	3	brown
GRAMD4	7	black
GRAP	3	brown
GRAP2	4	yellow
GRAPL	7	black
GRB10	2	blue
GRB14	4	yellow
GRB2	2	blue
GRB7	11	greenyellow
GREB1	1	turquoise
GREB1L	5	green
GREM1	17	grey60
GREM2	3	brown
GRHL1	2	blue
GRHL2	2	blue
GRHL3	3	brown
GRHPR	7	black
GRIA1	5	green
GRIA3	4	yellow
GRIA4	2	blue
GRID2IP	1	turquoise
GRIK1	43	ivory
GRIK2	4	yellow
GRIK3	42	lightcyan1
GRIK4	9	magenta
GRIK5	14	cyan
GRIN2A	26	darkorange
GRIN2B	3	brown
GRIN2C	43	ivory
GRIN2D	2	blue
GRIN3A	2	blue
GRIN3B	8	pink
GRINA	4	yellow
GRIP1	2	blue
GRIP2	2	blue
GRK4	1	turquoise
GRK5	5	green
GRK6	7	black
GRM1	34	darkmagenta
GRM2	3	brown
GRM4	32	violet
GRM5	43	ivory
GRM7	4	yellow
GRN	6	red
GRP	39	orangered4
GRPEL1	1	turquoise
GRPR	17	grey60
GRTP1	28	skyblue
GRWD1	32	violet
GSDMA	23	darkturquoise
GSDMB	18	lightgreen
GSDMC	2	blue
GSDMD	6	red
GSG1	24	darkgrey
GSG1L	9	magenta
GSK3A	11	greenyellow
GSN	4	yellow
GSPT1	1	turquoise
GSR	16	lightcyan
GSS	10	purple
GSTA1	36	yellowgreen
GSTA3	9	magenta
GSTA4	11	greenyellow
GSTK1	22	darkgreen
GSTM1	4	yellow
GSTM2	10	purple
GSTM3	12	tan
GSTM4	29	saddlebrown
GSTM5	29	saddlebrown
GSTO1	6	red
GSTO2	3	brown
GSTP1	1	turquoise
GSTT2B	6	red
GSTZ1	1	turquoise
GTF2A1	1	turquoise
GTF2A1L	2	blue
GTF2A2	9	magenta
GTF2E1	1	turquoise
GTF2E2	18	lightgreen
GTF2H2	20	royalblue
GTF2H2C	6	red
GTF2H3	11	greenyellow
GTF2H4	8	pink
GTF2I	1	turquoise
GTF2IRD1	20	royalblue
GTF2IRD2	6	red
GTF2IRD2B	4	yellow
GTF3C1	10	purple
GTF3C2	1	turquoise
GTF3C3	2	blue
GTF3C6	4	yellow
GTPBP1	6	red
GTPBP2	2	blue
GTPBP3	8	pink
GTPBP4	1	turquoise
GTPBP6	22	darkgreen
GTSE1	4	yellow
GTSF1	2	blue
GUCA1B	30	steelblue
GUCY1A2	13	salmon
GUCY2C	1	turquoise
GUCY2D	43	ivory
GUCY2F	40	mediumpurple3
GUK1	13	salmon
GULP1	1	turquoise
GXYLT2	4	yellow
GYG2	4	yellow
GYPB	14	cyan
GYPC	1	turquoise
GYPE	2	blue
GYS1	6	red
GZF1	1	turquoise
GZMA	4	yellow
GZMB	4	yellow
GZMH	19	lightyellow
GZMK	4	yellow
GZMM	3	brown
H6PD	5	green
HAAO	2	blue
HABP2	3	brown
HACE1	1	turquoise
HADH	7	black
HAGHL	6	red
HAL	3	brown
HAMP	2	blue
HAND1	9	magenta
HAND2	1	turquoise
HAO2	14	cyan
HAP1	3	brown
HAPLN1	3	brown
HAPLN2	32	violet
HAPLN3	41	lightsteelblue1
HARBI1	34	darkmagenta
HARS2	19	lightyellow
HAS1	46	brown4
HAS2	4	yellow
HAS3	8	pink
HAT1	1	turquoise
HAUS2	11	greenyellow
HAUS3	1	turquoise
HAUS4	20	royalblue
HAUS7	10	purple
HAUS8	2	blue
HAVCR1	3	brown
HAVCR2	4	yellow
HAX1	1	turquoise
HBA1	39	orangered4
HBA2	39	orangered4
HBB	39	orangered4
HBD	16	lightcyan
HBEGF	5	green
HBG1	39	orangered4
HBG2	39	orangered4
HBM	24	darkgrey
HBP1	1	turquoise
HBQ1	24	darkgrey
HBS1L	1	turquoise
HBZ	5	green
HCAR1	2	blue
HCAR2	2	blue
HCAR3	2	blue
HCCS	1	turquoise
HCFC1	4	yellow
HCG27	8	pink
HCK	2	blue
HCLS1	7	black
HCN2	2	blue
HCN4	48	darkslateblue
HCRTR2	32	violet
HCST	2	blue
HDAC10	20	royalblue
HDAC2	1	turquoise
HDAC3	7	black
HDAC4	5	green
HDAC5	7	black
HDAC6	1	turquoise
HDAC7	2	blue
HDAC9	6	red
HDC	4	yellow
HDDC2	1	turquoise
HDGF	7	black
HDGFL1	42	lightcyan1
HDHD2	21	darkred
HDHD3	3	brown
HDX	6	red
HEATR1	13	salmon
HEATR3	27	white
HEATR4	8	pink
HEATR5A	4	yellow
HEATR5B	2	blue
HEATR6	27	white
HEBP1	2	blue
HEBP2	2	blue
HECA	1	turquoise
HECTD1	1	turquoise
HECTD2	1	turquoise
HECW1	17	grey60
HECW2	4	yellow
HEG1	2	blue
HELB	4	yellow
HELLS	4	yellow
HELZ	1	turquoise
HEMK1	11	greenyellow
HENMT1	5	green
HEPH	3	brown
HEPHL1	4	yellow
HERC1	7	black
HERC2	3	brown
HERC3	1	turquoise
HERC5	5	green
HERC6	5	green
HERPUD1	1	turquoise
HERPUD2	6	red
HES1	41	lightsteelblue1
HES2	2	blue
HES4	45	darkorange2
HES5	31	paleturquoise
HES6	14	cyan
HESX1	40	mediumpurple3
HEXA	7	black
HEXB	4	yellow
HEXIM1	1	turquoise
HEXIM2	38	plum1
HEY1	2	blue
HEY2	40	mediumpurple3
HEYL	2	blue
HFE	5	green
HFM1	32	violet
HGD	3	brown
HGF	4	yellow
HGFAC	14	cyan
HGS	20	royalblue
HHEX	6	red
HHIP	6	red
HHIPL2	43	ivory
HHLA1	9	magenta
HHLA3	20	royalblue
HIBADH	1	turquoise
HIBCH	6	red
HIC1	7	black
HIC2	2	blue
HIF1A	1	turquoise
HIF3A	17	grey60
HIGD1A	1	turquoise
HIGD1B	8	pink
HIGD2A	2	blue
HILPDA	2	blue
HINT2	13	salmon
HINT3	6	red
HIP1	1	turquoise
HIPK1	18	lightgreen
HIPK2	6	red
HIPK3	1	turquoise
HIPK4	12	tan
HIRIP3	34	darkmagenta
HIVEP1	18	lightgreen
HIVEP2	6	red
HIVEP3	41	lightsteelblue1
HJURP	4	yellow
HK1	2	blue
HK2	4	yellow
HK3	2	blue
HKDC1	3	brown
HLA-A	8	pink
HLA-B	8	pink
HLA-C	8	pink
HLA-DMA	8	pink
HLA-DMB	8	pink
HLA-DOA	8	pink
HLA-DOB	8	pink
HLA-DPA1	8	pink
HLA-DPB1	8	pink
HLA-DQA1	49	plum2
HLA-DQA2	8	pink
HLA-DQB1	8	pink
HLA-DQB2	8	pink
HLA-DRA	8	pink
HLA-DRB1	8	pink
HLA-DRB5	17	grey60
HLA-E	8	pink
HLA-F	8	pink
HLA-G	8	pink
HLCS	6	red
HLF	6	red
HLTF	32	violet
HLX	4	yellow
HMBS	10	purple
HMCN1	3	brown
HMG20A	6	red
HMGA1	2	blue
HMGB2	7	black
HMGB3	2	blue
HMGCLL1	33	darkolivegreen
HMGCR	3	brown
HMGCS1	1	turquoise
HMGCS2	33	darkolivegreen
HMGN1	5	green
HMGN2	2	blue
HMGN3	2	blue
HMGN5	8	pink
HMGXB3	35	sienna3
HMGXB4	11	greenyellow
HMMR	9	magenta
HMOX1	17	grey60
HMSD	32	violet
HMX2	26	darkorange
HNF1A	2	blue
HNF1B	3	brown
HNF4A	31	paleturquoise
HNF4G	3	brown
HNMT	11	greenyellow
HNRNPA0	4	yellow
HNRNPA1	7	black
HNRNPA1L2	11	greenyellow
HNRNPA3	19	lightyellow
HNRNPAB	1	turquoise
HNRNPCL1	48	darkslateblue
HNRNPD	7	black
HNRNPF	1	turquoise
HNRNPH1	2	blue
HNRNPH2	38	plum1
HNRNPH3	1	turquoise
HNRNPK	1	turquoise
HNRNPL	7	black
HNRNPR	1	turquoise
HNRNPUL1	1	turquoise
HOGA1	3	brown
HOMER1	5	green
HOMER2	2	blue
HOMER3	11	greenyellow
HOOK1	3	brown
HOOK2	11	greenyellow
HOOK3	1	turquoise
HOPX	4	yellow
HORMAD1	14	cyan
HORMAD2	4	yellow
HOXA1	25	orange
HOXA10	2	blue
HOXA11	25	orange
HOXA13	9	magenta
HOXA2	11	greenyellow
HOXA3	4	yellow
HOXA4	20	royalblue
HOXA5	4	yellow
HOXA6	4	yellow
HOXA7	1	turquoise
HOXA9	2	blue
HOXB2	21	darkred
HOXB3	1	turquoise
HOXB4	1	turquoise
HOXB5	3	brown
HOXB6	3	brown
HOXB7	3	brown
HOXB8	3	brown
HOXB9	21	darkred
HOXC10	3	brown
HOXC11	3	brown
HOXC12	3	brown
HOXC13	9	magenta
HOXC4	15	midnightblue
HOXC5	6	red
HOXC6	15	midnightblue
HOXC9	43	ivory
HOXD10	3	brown
HOXD11	4	yellow
HOXD13	25	orange
HOXD3	6	red
HOXD4	6	red
HOXD8	12	tan
HOXD9	3	brown
HP	5	green
HP1BP3	6	red
HPCAL1	2	blue
HPCAL4	32	violet
HPDL	4	yellow
HPGD	2	blue
HPGDS	35	sienna3
HPN	3	brown
HPR	16	lightcyan
HPRT1	2	blue
HPS1	38	plum1
HPS3	8	pink
HPS5	5	green
HPS6	7	black
HPSE	6	red
HPSE2	4	yellow
HPX	28	skyblue
HR	9	magenta
HRAS	1	turquoise
HRC	9	magenta
HRCT1	1	turquoise
HRH1	15	midnightblue
HRH2	2	blue
HRH4	5	green
HRK	17	grey60
HS1BP3	5	green
HS2ST1	2	blue
HS3ST1	2	blue
HS3ST2	2	blue
HS3ST3A1	44	floralwhite
HS3ST3B1	12	tan
HS3ST6	32	violet
HS6ST1	1	turquoise
HS6ST2	2	blue
HS6ST3	3	brown
HSBP1	20	royalblue
HSBP1L1	4	yellow
HSD11B1	45	darkorange2
HSD11B1L	29	saddlebrown
HSD11B2	3	brown
HSD17B1	6	red
HSD17B10	10	purple
HSD17B11	1	turquoise
HSD17B13	2	blue
HSD17B14	9	magenta
HSD17B2	3	brown
HSD17B3	11	greenyellow
HSD17B6	5	green
HSD17B8	8	pink
HSD3B1	2	blue
HSD3B2	14	cyan
HSD3B7	15	midnightblue
HSDL1	18	lightgreen
HSDL2	1	turquoise
HSF2	12	tan
HSF4	28	skyblue
HSH2D	4	yellow
HSP90AA1	2	blue
HSP90AB1	1	turquoise
HSP90B1	4	yellow
HSPA12A	2	blue
HSPA12B	2	blue
HSPA13	5	green
HSPA14	1	turquoise
HSPA1A	8	pink
HSPA1B	8	pink
HSPA1L	8	pink
HSPA2	2	blue
HSPA4L	1	turquoise
HSPA5	1	turquoise
HSPA6	45	darkorange2
HSPA8	2	blue
HSPA9	1	turquoise
HSPB1	6	red
HSPB6	1	turquoise
HSPB7	17	grey60
HSPB8	1	turquoise
HSPB9	6	red
HSPBAP1	5	green
HSPBP1	10	purple
HSPD1	1	turquoise
HSPG2	2	blue
HTATIP2	2	blue
HTR1B	43	ivory
HTR1D	3	brown
HTR2A	24	darkgrey
HTR2B	5	green
HTR3A	4	yellow
HTR3C	4	yellow
HTR3E	2	blue
HTR7	4	yellow
HTRA1	2	blue
HTRA2	7	black
HTRA3	3	brown
HTRA4	2	blue
HUNK	2	blue
HUS1	1	turquoise
HUS1B	24	darkgrey
HUWE1	7	black
HVCN1	4	yellow
HYAL1	2	blue
HYAL2	6	red
HYAL3	10	purple
HYAL4	2	blue
HYDIN	14	cyan
HYLS1	4	yellow
IARS2	1	turquoise
IBSP	24	darkgrey
IBTK	1	turquoise
ICA1	3	brown
ICA1L	2	blue
ICAM1	5	green
ICAM2	13	salmon
ICAM3	3	brown
ICAM5	2	blue
ICOSLG	2	blue
ID1	2	blue
ID2	4	yellow
ID3	4	yellow
ID4	2	blue
IDH1	1	turquoise
IDH2	2	blue
IDH3A	1	turquoise
IDH3B	7	black
IDH3G	21	darkred
IDI1	1	turquoise
IDI2	3	brown
IDO1	3	brown
IDO2	3	brown
IDS	6	red
IDUA	1	turquoise
IER2	5	green
IER3	8	pink
IER5	2	blue
IER5L	2	blue
IFFO1	12	tan
IFFO2	1	turquoise
IFI16	1	turquoise
IFI27	7	black
IFI27L1	20	royalblue
IFI27L2	7	black
IFI30	2	blue
IFI35	18	lightgreen
IFI44	5	green
IFI44L	5	green
IFI6	5	green
IFIH1	5	green
IFIT1	5	green
IFIT2	5	green
IFIT3	5	green
IFIT5	4	yellow
IFITM1	4	yellow
IFITM10	23	darkturquoise
IFITM2	22	darkgreen
IFITM3	6	red
IFITM5	33	darkolivegreen
IFNAR1	10	purple
IFNAR2	2	blue
IFNE	42	lightcyan1
IFNGR1	1	turquoise
IFRD1	9	magenta
IFRD2	7	black
IFT122	1	turquoise
IFT140	4	yellow
IFT172	2	blue
IFT27	1	turquoise
IFT43	10	purple
IFT46	18	lightgreen
IFT52	6	red
IFT57	7	black
IFT74	1	turquoise
IFT80	1	turquoise
IFT81	1	turquoise
IFT88	41	lightsteelblue1
IGDCC3	1	turquoise
IGDCC4	2	blue
IGF1	4	yellow
IGF1R	15	midnightblue
IGF2	2	blue
IGF2BP1	2	blue
IGF2BP2	2	blue
IGF2BP3	2	blue
IGF2R	10	purple
IGFALS	12	tan
IGFBP1	18	lightgreen
IGFBP2	1	turquoise
IGFBP3	18	lightgreen
IGFBP4	6	red
IGFBP5	4	yellow
IGFBP6	1	turquoise
IGFBP7	6	red
IGFBPL1	4	yellow
IGFL2	5	green
IGFLR1	16	lightcyan
IGFN1	3	brown
IGIP	1	turquoise
IGLL1	1	turquoise
IGLL5	28	skyblue
IGSF10	1	turquoise
IGSF11	9	magenta
IGSF21	1	turquoise
IGSF22	8	pink
IGSF23	2	blue
IGSF3	2	blue
IGSF6	12	tan
IGSF8	9	magenta
IGSF9	25	orange
IGSF9B	14	cyan
IHH	14	cyan
IKBIP	5	green
IKBKB	11	greenyellow
IKBKE	6	red
IKBKG	4	yellow
IKZF1	4	yellow
IKZF3	4	yellow
IKZF4	6	red
IKZF5	1	turquoise
IL10	2	blue
IL10RA	1	turquoise
IL11	18	lightgreen
IL11RA	43	ivory
IL12A	23	darkturquoise
IL12B	3	brown
IL12RB1	4	yellow
IL13	36	yellowgreen
IL13RA1	5	green
IL13RA2	18	lightgreen
IL15	2	blue
IL15RA	12	tan
IL16	4	yellow
IL17B	2	blue
IL17C	14	cyan
IL17D	2	blue
IL17F	9	magenta
IL17RB	1	turquoise
IL17RC	18	lightgreen
IL17RD	4	yellow
IL17RE	2	blue
IL17REL	36	yellowgreen
IL18BP	8	pink
IL18R1	1	turquoise
IL18RAP	4	yellow
IL19	9	magenta
IL1A	9	magenta
IL1B	5	green
IL1R1	1	turquoise
IL1R2	4	yellow
IL1RAP	2	blue
IL1RL1	4	yellow
IL1RL2	27	white
IL1RN	2	blue
IL20RA	3	brown
IL20RB	30	steelblue
IL22RA1	4	yellow
IL23A	8	pink
IL26	14	cyan
IL27RA	2	blue
IL2RA	5	green
IL2RB	4	yellow
IL2RG	10	purple
IL32	1	turquoise
IL33	3	brown
IL34	26	darkorange
IL36G	2	blue
IL37	33	darkolivegreen
IL4	4	yellow
IL4I1	2	blue
IL4R	1	turquoise
IL5	4	yellow
IL5RA	3	brown
IL6	2	blue
IL6R	1	turquoise
IL6ST	1	turquoise
IL7R	2	blue
IL9R	33	darkolivegreen
ILDR1	3	brown
ILF3	15	midnightblue
IMMP1L	16	lightcyan
IMMP2L	2	blue
IMPACT	1	turquoise
IMPDH1	22	darkgreen
IMPDH2	4	yellow
IMPG1	2	blue
INA	33	darkolivegreen
INCA1	45	darkorange2
INCENP	4	yellow
INF2	2	blue
ING1	5	green
ING2	2	blue
ING3	6	red
ING4	7	black
ING5	12	tan
INHA	10	purple
INHBA	17	grey60
INHBB	1	turquoise
INMT	5	green
INO80	3	brown
INO80D	0	grey
INO80E	22	darkgreen
INPP1	3	brown
INPP4A	1	turquoise
INPP4B	4	yellow
INPP5A	5	green
INPP5B	16	lightcyan
INPP5D	1	turquoise
INPP5E	7	black
INPP5J	39	orangered4
INPPL1	2	blue
INSC	4	yellow
INSIG1	2	blue
INSIG2	1	turquoise
INSL3	12	tan
INSL4	9	magenta
INSL5	31	paleturquoise
INSR	9	magenta
INSRR	2	blue
INTS1	1	turquoise
INTS10	15	midnightblue
INTS3	7	black
INTS5	12	tan
INTS6	1	turquoise
INTS8	7	black
INTS9	10	purple
IP6K3	4	yellow
IPCEF1	4	yellow
IPMK	2	blue
IPO11	6	red
IPO13	12	tan
IPO4	12	tan
IPO9	28	skyblue
IPP	47	bisque4
IQCA1	26	darkorange
IQCC	27	white
IQCD	23	darkturquoise
IQCE	4	yellow
IQCF1	25	orange
IQCG	28	skyblue
IQCJ-SCHIP1	1	turquoise
IQCK	1	turquoise
IQGAP1	2	blue
IQGAP2	10	purple
IQGAP3	2	blue
IQSEC1	2	blue
IQSEC2	1	turquoise
IQSEC3	36	yellowgreen
IRAK1BP1	4	yellow
IRAK2	6	red
IREB2	1	turquoise
IRF1	1	turquoise
IRF2	7	black
IRF2BP1	7	black
IRF2BP2	2	blue
IRF2BPL	2	blue
IRF3	2	blue
IRF4	4	yellow
IRF6	13	salmon
IRF7	4	yellow
IRF8	4	yellow
IRGQ	35	sienna3
IRS1	22	darkgreen
IRS2	1	turquoise
IRX2	2	blue
IRX3	3	brown
IRX4	2	blue
IRX5	4	yellow
IRX6	3	brown
ISCA1	1	turquoise
ISCA2	10	purple
ISCU	9	magenta
ISG15	4	yellow
ISG20	3	brown
ISG20L2	7	black
ISL2	2	blue
ISLR	9	magenta
ISLR2	2	blue
ISM1	5	green
ISM2	2	blue
ISOC1	1	turquoise
ISOC2	1	turquoise
ISY1	7	black
ISYNA1	5	green
ITCH	16	lightcyan
ITFG1	5	green
ITFG2	27	white
ITGA1	4	yellow
ITGA10	4	yellow
ITGA11	17	grey60
ITGA2	15	midnightblue
ITGA2B	3	brown
ITGA3	5	green
ITGA4	2	blue
ITGA5	2	blue
ITGA6	5	green
ITGA7	12	tan
ITGA8	3	brown
ITGA9	4	yellow
ITGAD	3	brown
ITGAE	11	greenyellow
ITGAL	4	yellow
ITGAM	34	darkmagenta
