Gene	Labels	Color
KCNT1	18	lightgreen
KCNT2	26	darkorange
KCNV2	16	lightcyan
KCP	20	royalblue
KCTD1	3	brown
KCTD10	1	turquoise
KCTD11	8	pink
KCTD12	9	magenta
KCTD13	1	turquoise
KCTD15	5	green
KCTD17	4	yellow
KCTD18	26	darkorange
KCTD20	8	pink
KCTD21	9	magenta
KCTD3	9	magenta
KCTD4	23	darkturquoise
KCTD5	4	yellow
KCTD6	8	pink
KCTD7	23	darkturquoise
KCTD8	24	darkgrey
KDELR1	7	black
KDELR2	24	darkgrey
KDELR3	6	red
KDM1A	5	green
KDM1B	8	pink
KDM2A	1	turquoise
KDM2B	7	black
KDM3A	12	tan
KDM3B	12	tan
KDM4A	14	cyan
KDM4B	1	turquoise
KDM4C	3	brown
KDM4D	5	green
KDM5A	5	green
KDM5C	12	tan
KDM6A	6	red
KDM6B	1	turquoise
KDR	28	skyblue
KDSR	23	darkturquoise
KEAP1	4	yellow
KEL	2	blue
KHDC1	10	purple
KHDRBS1	3	brown
KHDRBS2	2	blue
KHDRBS3	21	darkred
KHK	3	brown
KHNYN	12	tan
KHSRP	1	turquoise
KIAA0040	2	blue
KIAA0100	8	pink
KIAA0232	6	red
KIAA0319	2	blue
KIAA0319L	36	yellowgreen
KIAA0355	7	black
KIAA0408	21	darkred
KIAA0513	10	purple
KIAA0556	1	turquoise
KIAA0586	6	red
KIAA0753	1	turquoise
KIAA0825	33	darkolivegreen
KIAA0895	5	green
KIAA0895L	1	turquoise
KIAA0930	10	purple
KIAA1109	6	red
KIAA1143	2	blue
KIAA1191	18	lightgreen
KIAA1210	1	turquoise
KIAA1211	5	green
KIAA1217	5	green
KIAA1324	1	turquoise
KIAA1324L	1	turquoise
KIAA1328	12	tan
KIAA1522	35	sienna3
KIAA1549	6	red
KIAA1586	7	black
KIAA1614	7	black
KIAA1671	1	turquoise
KIAA1755	4	yellow
KIAA1841	22	darkgreen
KIAA1958	1	turquoise
KIAA2013	4	yellow
KIAA2026	34	darkmagenta
KIDINS220	5	green
KIF11	5	green
KIF13A	9	magenta
KIF13B	14	cyan
KIF14	25	orange
KIF15	25	orange
KIF16B	13	salmon
KIF17	1	turquoise
KIF18A	38	plum1
KIF18B	1	turquoise
KIF1A	22	darkgreen
KIF1B	3	brown
KIF1C	1	turquoise
KIF20A	25	orange
KIF20B	21	darkred
KIF21A	3	brown
KIF21B	21	darkred
KIF22	25	orange
KIF23	10	purple
KIF24	12	tan
KIF26A	24	darkgrey
KIF27	6	red
KIF2A	6	red
KIF2C	25	orange
KIF3A	1	turquoise
KIF3B	3	brown
KIF3C	5	green
KIF4A	25	orange
KIF5C	2	blue
KIF6	2	blue
KIF7	7	black
KIF9	9	magenta
KIFAP3	16	lightcyan
KIFC1	10	purple
KIFC2	7	black
KIFC3	17	grey60
KIN	3	brown
KIRREL3	1	turquoise
KIT	19	lightyellow
KITLG	3	brown
KL	5	green
KLB	1	turquoise
KLC1	1	turquoise
KLC2	1	turquoise
KLC3	5	green
KLC4	10	purple
KLF10	2	blue
KLF11	27	white
KLF12	5	green
KLF13	1	turquoise
KLF15	3	brown
KLF16	1	turquoise
KLF2	3	brown
KLF3	1	turquoise
KLF4	8	pink
KLF5	17	grey60
KLF6	1	turquoise
KLF7	17	grey60
KLF8	7	black
KLF9	23	darkturquoise
KLHDC1	26	darkorange
KLHDC8A	5	green
KLHDC8B	40	mediumpurple3
KLHDC9	22	darkgreen
KLHL10	3	brown
KLHL11	12	tan
KLHL12	39	orangered4
KLHL13	22	darkgreen
KLHL14	2	blue
KLHL15	21	darkred
KLHL17	18	lightgreen
KLHL18	12	tan
KLHL2	10	purple
KLHL20	3	brown
KLHL21	4	yellow
KLHL22	17	grey60
KLHL23	27	white
KLHL24	5	green
KLHL25	7	black
KLHL29	1	turquoise
KLHL3	14	cyan
KLHL31	4	yellow
KLHL32	3	brown
KLHL35	6	red
KLHL36	16	lightcyan
KLHL4	3	brown
KLHL5	9	magenta
KLHL6	2	blue
KLHL7	24	darkgrey
KLHL8	10	purple
KLHL9	19	lightyellow
KLK1	1	turquoise
KLK10	0	grey
KLK13	36	yellowgreen
KLK14	1	turquoise
KLKB1	3	brown
KLLN	11	greenyellow
KLRB1	2	blue
KLRC1	21	darkred
KLRC2	21	darkred
KLRC3	21	darkred
KLRC4	21	darkred
KLRD1	1	turquoise
KLRF1	21	darkred
KLRG1	21	darkred
KLRK1	8	pink
KMO	15	midnightblue
KNDC1	36	yellowgreen
KNG1	29	saddlebrown
KNTC1	21	darkred
KPNA1	8	pink
KPNA2	2	blue
KPNA3	3	brown
KPNA4	3	brown
KPNA5	1	turquoise
KPNB1	1	turquoise
KPTN	1	turquoise
KRAS	6	red
KRBA1	7	black
KRBOX1	6	red
KRCC1	12	tan
KREMEN1	1	turquoise
KRR1	36	yellowgreen
KRT10	36	yellowgreen
KRT17	31	paleturquoise
KRT18	9	magenta
KRT19	31	paleturquoise
KRT23	11	greenyellow
KRT5	31	paleturquoise
KRT7	31	paleturquoise
KRT72	15	midnightblue
KRT73	21	darkred
KRT8	2	blue
KRT80	3	brown
KRTAP13-2	10	purple
KRTCAP3	27	white
KSR1	1	turquoise
KTI12	5	green
KTN1	3	brown
KY	2	blue
KYNU	2	blue
L1CAM	7	black
L1TD1	1	turquoise
L2HGDH	1	turquoise
L3MBTL2	4	yellow
L3MBTL3	26	darkorange
L3MBTL4	3	brown
LACTB	25	orange
LACTB2	37	skyblue3
LAD1	30	steelblue
LAG3	1	turquoise
LAGE3	22	darkgreen
LAIR1	1	turquoise
LAMA1	1	turquoise
LAMA2	6	red
LAMA3	35	sienna3
LAMA4	28	skyblue
LAMA5	1	turquoise
LAMB1	1	turquoise
LAMB2	36	yellowgreen
LAMB3	1	turquoise
LAMB4	3	brown
LAMC1	3	brown
LAMC2	31	paleturquoise
LAMC3	1	turquoise
LAMP1	20	royalblue
LAMP2	8	pink
LAMP3	18	lightgreen
LAMTOR1	6	red
LAMTOR2	4	yellow
LAMTOR3	1	turquoise
LANCL1	19	lightyellow
LANCL3	5	green
LAP3	2	blue
LAPTM4A	18	lightgreen
LAPTM4B	3	brown
LAPTM5	2	blue
LARP1B	17	grey60
LARP4	3	brown
LARP4B	1	turquoise
LARP6	5	green
LARS	24	darkgrey
LARS2	12	tan
LAS1L	17	grey60
LASP1	41	lightsteelblue1
LAT	18	lightgreen
LAT2	2	blue
LATS1	6	red
LATS2	1	turquoise
LAX1	6	red
LAYN	5	green
LBH	24	darkgrey
LBP	29	saddlebrown
LBR	2	blue
LCA5	5	green
LCAT	13	salmon
LCK	21	darkred
LCMT1	3	brown
LCMT2	12	tan
LCN2	39	orangered4
LCOR	29	saddlebrown
LCORL	8	pink
LCP1	2	blue
LCP2	2	blue
LCT	9	magenta
LDB1	41	lightsteelblue1
LDB2	28	skyblue
LDHA	7	black
LDHAL6B	1	turquoise
LDHB	7	black
LDHD	16	lightcyan
LDLR	11	greenyellow
LDLRAD2	1	turquoise
LDLRAD3	9	magenta
LDLRAP1	3	brown
LDOC1	1	turquoise
LEAP2	22	darkgreen
LEF1	2	blue
LEFTY2	9	magenta
LEMD1	11	greenyellow
LEMD2	16	lightcyan
LEMD3	4	yellow
LENG1	10	purple
LENG8	1	turquoise
LENG9	11	greenyellow
LEO1	3	brown
LEPR	6	red
LETM1	1	turquoise
LETMD1	32	violet
LFNG	2	blue
LGALS1	13	salmon
LGALS12	9	magenta
LGALS2	11	greenyellow
LGALS3	23	darkturquoise
LGALS3BP	16	lightcyan
LGALS8	20	royalblue
LGALS9	2	blue
LGI2	2	blue
LGMN	15	midnightblue
LGR4	8	pink
LGR6	26	darkorange
LGSN	26	darkorange
LHCGR	10	purple
LHFPL2	23	darkturquoise
LHFPL3	0	grey
LHPP	10	purple
LHX4	23	darkturquoise
LHX6	2	blue
LIAS	3	brown
LIF	17	grey60
LIFR	3	brown
LIG1	15	midnightblue
LIG3	19	lightyellow
LIG4	3	brown
LILRA1	11	greenyellow
LILRA2	2	blue
LILRA4	2	blue
LILRA5	2	blue
LILRA6	2	blue
LILRB1	2	blue
LILRB2	2	blue
LILRB3	2	blue
LILRB4	2	blue
LILRB5	1	turquoise
LIMA1	16	lightcyan
LIMCH1	26	darkorange
LIMD1	12	tan
LIMD2	2	blue
LIME1	18	lightgreen
LIMK1	7	black
LIMK2	2	blue
LIMS1	6	red
LIMS2	10	purple
LIN28A	11	greenyellow
LIN37	7	black
LIN52	2	blue
LIN54	6	red
LIN7A	13	salmon
LIN7B	26	darkorange
LIN7C	8	pink
LIN9	1	turquoise
LINGO2	22	darkgreen
LINGO3	2	blue
LIPA	27	white
LIPE	9	magenta
LIPG	6	red
LIPH	9	magenta
LIPJ	34	darkmagenta
LIPM	2	blue
LIPN	21	darkred
LIPT1	2	blue
LIPT2	4	yellow
LITAF	2	blue
LLGL1	12	tan
LLGL2	14	cyan
LLPH	16	lightcyan
LMAN1	8	pink
LMAN2	4	yellow
LMAN2L	9	magenta
LMBR1	8	pink
LMBR1L	10	purple
LMBRD1	1	turquoise
LMBRD2	3	brown
LMCD1	12	tan
LMF1	10	purple
LMF2	4	yellow
LMLN	9	magenta
LMNA	2	blue
LMNB1	2	blue
LMNB2	17	grey60
LMO1	9	magenta
LMO2	2	blue
LMO3	24	darkgrey
LMO4	2	blue
LMO7	43	ivory
LMOD1	42	lightcyan1
LMOD3	23	darkturquoise
LMTK2	9	magenta
LMTK3	18	lightgreen
LMX1B	11	greenyellow
LNP1	3	brown
LNPEP	8	pink
LNX1	6	red
LNX2	1	turquoise
LONP1	17	grey60
LONP2	8	pink
LONRF1	8	pink
LONRF2	5	green
LONRF3	23	darkturquoise
LOX	5	green
LOXHD1	15	midnightblue
LOXL1	15	midnightblue
LOXL2	1	turquoise
LOXL3	15	midnightblue
LOXL4	5	green
LPAR1	2	blue
LPAR2	2	blue
LPAR3	9	magenta
LPAR5	2	blue
LPAR6	2	blue
LPCAT1	16	lightcyan
LPCAT2	2	blue
LPCAT3	9	magenta
LPCAT4	3	brown
LPGAT1	8	pink
LPIN1	9	magenta
LPIN2	12	tan
LPIN3	7	black
LPL	5	green
LPP	3	brown
LPXN	34	darkmagenta
LRAT	5	green
LRBA	6	red
LRCH1	3	brown
LRCH2	3	brown
LRCH4	1	turquoise
LRFN1	2	blue
LRFN3	7	black
LRFN4	4	yellow
LRFN5	41	lightsteelblue1
LRG1	2	blue
LRGUK	1	turquoise
LRIF1	2	blue
LRIG1	22	darkgreen
LRIG2	34	darkmagenta
LRIG3	22	darkgreen
LRMP	2	blue
LRP1	1	turquoise
LRP10	7	black
LRP11	5	green
LRP12	6	red
LRP1B	16	lightcyan
LRP2	5	green
LRP2BP	3	brown
LRP3	10	purple
LRP4	9	magenta
LRP5	5	green
LRP5L	5	green
LRP6	11	greenyellow
LRP8	32	violet
LRPAP1	4	yellow
LRPPRC	24	darkgrey
LRR1	2	blue
LRRC1	22	darkgreen
LRRC10	11	greenyellow
LRRC10B	4	yellow
LRRC14	12	tan
LRRC15	5	green
LRRC17	5	green
LRRC19	1	turquoise
LRRC2	22	darkgreen
LRRC20	17	grey60
LRRC24	11	greenyellow
LRRC25	2	blue
LRRC27	9	magenta
LRRC28	2	blue
LRRC29	4	yellow
LRRC3	2	blue
LRRC32	28	skyblue
LRRC34	15	midnightblue
LRRC37A	18	lightgreen
LRRC37A2	1	turquoise
LRRC37A3	13	salmon
LRRC37B	23	darkturquoise
LRRC39	1	turquoise
LRRC4	18	lightgreen
LRRC40	8	pink
LRRC42	19	lightyellow
LRRC43	40	mediumpurple3
LRRC45	4	yellow
LRRC46	18	lightgreen
LRRC49	5	green
LRRC56	7	black
LRRC58	6	red
LRRC59	20	royalblue
